Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Language
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
True,False,True,False,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
True,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
True,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
True,False,True,False,True,True,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
True,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
True,False,True,False,True,False,True,False,False,True,nl
True,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,False,False,True,nl
False,False,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,False,False,True,nl
False,True,True,True,True,False,True,False,False,True,nl
False,True,True,True,True,False,True,False,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,False,False,True,nl
False,True,True,True,False,False,True,False,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,True,True,True,False,False,True,True,False,True,nl
False,True,True,True,True,False,True,False,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
True,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
True,True,True,True,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,False,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,True,True,True,True,True,True,False,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,False,False,True,nl
False,True,True,True,True,True,True,False,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,False,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,False,True,False,True,False,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,False,True,False,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
True,False,True,False,True,False,True,False,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,True,False,True,True,False,True,False,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
True,False,True,False,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,False,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
True,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
True,True,True,True,True,False,True,False,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,False,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,False,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,False,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,False,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,False,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
True,True,True,True,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,False,False,True,nl
False,True,True,True,True,False,True,False,False,True,nl
False,False,True,False,True,True,True,False,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,False,True,False,True,True,True,False,False,True,nl
False,False,True,False,True,False,True,False,False,True,nl
False,False,True,False,True,True,True,False,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
True,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,True,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
True,False,True,False,True,False,True,True,False,True,nl
True,True,True,True,True,True,True,True,False,True,nl
True,True,True,True,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,False,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,False,False,True,nl
False,False,True,False,True,True,True,True,False,True,nl
False,False,True,False,True,False,True,True,False,True,nl
False,True,True,True,True,False,True,True,False,True,nl
